"contrast"	"odds.ratio"	"SE"	"df"	"null"	"z.ratio"	"p.value"	"key"
"whole cortex seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.48772917061059	0.0190003281929341	Inf	1	31.1048189335215	0	"family"
"whole cortex seurat / whole cortex scvi"	0.531851116573398	0.00807150035327846	Inf	1	-41.6039593504109	0	"family"
"whole cortex seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.564875865522256	0.00842866739303305	Inf	1	-38.2775150900761	0	"family"
"whole cortex seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.604032963164925	0.00890394161169221	Inf	1	-34.1993514302088	0	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.07173926565671	0.0164216213414548	Inf	1	4.52166732812623	0.0010551170863573	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.89393034633148	0.0132110626155056	Inf	1	-7.58713402684787	6.33115782022742e-12	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.875318852918345	0.0131062541190856	Inf	1	-8.89374136612541	1.42663658664333e-13	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.4222725296556	0.0323668302047297	Inf	1	66.2097405875487	0	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.970381131500925	0.0142902115257285	Inf	1	-2.04166563966289	0.885475474956261	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.86322896463993	0.0129297061211409	Inf	1	-9.81922303112719	2.02171612784241e-13	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	1.04708538011154	0.0150873902354173	Inf	1	3.19318954076621	0.142271748368744	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.80630343360925	0.0243423369515319	Inf	1	43.8756365478846	0	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.645738832721255	0.0101696551127862	Inf	1	-27.7708952343787	0	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.685835322457974	0.010634227909723	Inf	1	-24.3215271900172	0	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.733377308808284	0.0112451346068273	Inf	1	-20.2235560347647	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Angular gyrus AnG scvi"	0.834093118519568	0.0121511848344309	Inf	1	-12.4525325304677	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Anterior cingulate cortex ACC scvi"	0.816727427059406	0.0120598867348195	Inf	1	-13.7104404152062	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.26013229828931	0.029650392522622	Inf	1	62.1565009686692	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary auditory cortexA1 scvi"	0.905426499332671	0.0131415708261758	Inf	1	-6.84494860709958	1.4521761571018e-09	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary somatosensory cortex S1 scvi"	0.805446802502829	0.0118969577260999	Inf	1	-14.6478588112608	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / Dissection Primary visual cortexV1 scvi"	0.976996377444411	0.0138649847238656	Inf	1	-1.63988545458624	0.986104240276792	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Human Multiple Cortical Areas SMART-seq scvi)"	1.68539447185639	0.0223111453115667	Inf	1	39.4321000819273	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / whole cortex scvi"	0.602514859176662	0.00937176403700568	Inf	1	-32.5722996548746	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.639927400660948	0.00979561845545663	Inf	1	-29.1624201221896	0	"family"
"(Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.684287057784435	0.0103546959629893	Inf	1	-25.0710693848884	0	"family"
"Dissection Angular gyrus AnG scvi / Dissection Anterior cingulate cortex ACC scvi"	0.979180152581783	0.012317157814397	Inf	1	-1.67259320154475	0.982725584834547	"family"
"Dissection Angular gyrus AnG scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.70968822078381	0.0294850627978403	Inf	1	91.609376243532	0	"family"
"Dissection Angular gyrus AnG scvi / Dissection Primary auditory cortexA1 scvi"	1.08552208288172	0.0133026054432014	Inf	1	6.69636382526276	4.05394229296974e-09	"family"
"Dissection Angular gyrus AnG scvi / Dissection Primary somatosensory cortex S1 scvi"	0.965655733897453	0.0121111702460793	Inf	1	-2.78648809733706	0.364953741660093	"family"
"Dissection Angular gyrus AnG scvi / Dissection Primary visual cortexV1 scvi"	1.17132770400802	0.0140045747468467	Inf	1	13.2264849892176	0	"family"
"Dissection Angular gyrus AnG scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.02063107156164	0.0222049064168953	Inf	1	64.0098103248917	0	"family"
"Dissection Angular gyrus AnG scvi / whole cortex scvi"	0.722359225605489	0.0096573695568556	Inf	1	-24.3270028564715	0	"family"
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.767213379960208	0.0100535751830415	Inf	1	-20.2220714489768	0	"family"
"Dissection Angular gyrus AnG scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.820396479231211	0.0105902886187628	Inf	1	-15.3359254132667	0	"family"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Dorsolateral prefrontal cortex DFC scvi"	2.7673030480032	0.0309030337724848	Inf	1	91.1484508841303	0	"family"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary auditory cortexA1 scvi"	1.10860302878847	0.0138768620395172	Inf	1	8.23656940393157	2.6256774532385e-13	"family"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.986188017956991	0.0126205649794984	Inf	1	-1.08680985591621	0.999943218935983	"family"
"Dissection Anterior cingulate cortex ACC scvi / Dissection Primary visual cortexV1 scvi"	1.19623309451238	0.0146228009744138	Inf	1	14.6578000676657	0	"family"
"Dissection Anterior cingulate cortex ACC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.06359480043983	0.0232639938276222	Inf	1	64.2611176138136	0	"family"
"Dissection Anterior cingulate cortex ACC scvi / whole cortex scvi"	0.737718410346512	0.0100389210151442	Inf	1	-22.3538803381621	0	"family"
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.783526277506047	0.010459157804994	Inf	1	-18.2750629715194	0	"family"
"Dissection Anterior cingulate cortex ACC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.837840184023429	0.0110248737967407	Inf	1	-13.4457149920705	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary auditory cortexA1 scvi"	0.400607743191842	0.00432940674692467	Inf	1	-84.6455366699121	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary somatosensory cortex S1 scvi"	0.356371528831508	0.00397186749917505	Inf	1	-92.5754800925732	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC scvi / Dissection Primary visual cortexV1 scvi"	0.432273977140143	0.00450143649519878	Inf	1	-80.5401386719599	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	0.745706113368701	0.00680730012424181	Inf	1	-32.1431180652201	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC scvi / whole cortex scvi"	0.266583889638985	0.00323489603519701	Inf	1	-108.949893078357	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.283137142522723	0.00334827247757637	Inf	1	-106.702550261448	0	"family"
"Dissection Dorsolateral prefrontal cortex DFC scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.302764160444224	0.00351188514140497	Inf	1	-103.005350379166	0	"family"
"Dissection Primary auditory cortexA1 scvi / Dissection Primary somatosensory cortex S1 scvi"	0.88957723580707	0.011100307958088	Inf	1	-9.37708163622048	1.9240165016754e-13	"family"
"Dissection Primary auditory cortexA1 scvi / Dissection Primary visual cortexV1 scvi"	1.07904548648012	0.0128309907097805	Inf	1	6.39782027262664	2.98610139948252e-08	"family"
"Dissection Primary auditory cortexA1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.86143709411927	0.0203179689763536	Inf	1	56.9250668944369	0	"family"
"Dissection Primary auditory cortexA1 scvi / whole cortex scvi"	0.665448669351666	0.00885817817528646	Inf	1	-30.5969348656767	0	"family"
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.706769021154777	0.00922062053522112	Inf	1	-26.6018057650468	0	"family"
"Dissection Primary auditory cortexA1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.755762127890864	0.00971101557310982	Inf	1	-21.7932931393168	0	"family"
"Dissection Primary somatosensory cortex S1 scvi / Dissection Primary visual cortexV1 scvi"	1.21298684706242	0.0147869531393206	Inf	1	15.838997884345	0	"family"
"Dissection Primary somatosensory cortex S1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	2.09249632206525	0.023538845941467	Inf	1	65.6366464587102	0	"family"
"Dissection Primary somatosensory cortex S1 scvi / whole cortex scvi"	0.748050470005493	0.010150566236774	Inf	1	-21.392668986398	0	"family"
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.794499895800009	0.0105753183137193	Inf	1	-17.282570283037	0	"family"
"Dissection Primary somatosensory cortex S1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.849574491646246	0.0111458088874451	Inf	1	-12.4259567108332	0	"family"
"Dissection Primary visual cortexV1 scvi / (Human Multiple Cortical Areas SMART-seq scvi)"	1.72507750362901	0.0181692429427066	Inf	1	51.7708100164101	0	"family"
"Dissection Primary visual cortexV1 scvi / whole cortex scvi"	0.616701221301042	0.00805229438624522	Inf	1	-37.0199144868404	0	"family"
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.654994650374083	0.00837183974741927	Inf	1	-33.1046368329929	0	"family"
"Dissection Primary visual cortexV1 scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.700398766650872	0.00881026722256315	Inf	1	-28.3096760084486	0	"family"
"(Human Multiple Cortical Areas SMART-seq scvi) / whole cortex scvi"	0.357491892395386	0.00436954270136631	Inf	1	-84.1578657710099	0	"family"
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.37968998436081	0.00452536101286487	Inf	1	-81.2513856681151	0	"family"
"(Human Multiple Cortical Areas SMART-seq scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.40601002863782	0.00474809639161158	Inf	1	-77.0768411923365	0	"family"
"whole cortex scvi / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.06209397314352	0.0149453946567304	Inf	1	4.28112456435351	0.00305842243953591	"family"
"whole cortex scvi / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.13571814431185	0.015780916156559	Inf	1	9.15899744677318	2.38253861084559e-13	"family"
"(Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi) / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	1.06931982765181	0.0145915142674143	Inf	1	4.91167516226644	0.000162772746547857	"family"
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC seurat"	1.06328072157024	0.0178095220958712	Inf	1	3.66332120618108	0.0334821788165981	"global"
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	2.07810635075079	0.0300161582913076	Inf	1	50.6409104479275	0	"global"
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 seurat"	0.990598373116928	0.0168457649707262	Inf	1	-0.555468537521608	0.999999999300118	"global"
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 seurat"	1.02576924462278	0.0173100964742461	Inf	1	1.50770134680358	0.994789078078658	"global"
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 seurat"	0.955778257982898	0.0164624100677347	Inf	1	-2.62593509358999	0.48469908537209	"global"
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.66191612273405	0.0253272520617715	Inf	1	33.3319055218781	0	"global"
"Dissection Angular gyrus AnG seurat / whole cortex seurat"	1.10145716452038	0.0182059149866885	Inf	1	5.84635321645754	9.45937766227978e-07	"global"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.967594252520493	0.0165265332789907	Inf	1	-1.92871156102557	0.92915082849482	"global"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.05979142056733	0.0177331277755812	Inf	1	3.47058515477712	0.0632344969193209	"global"
"Dissection Angular gyrus AnG seurat / Dissection Angular gyrus AnG scvi"	0.681246255814957	0.010792826495195	Inf	1	-24.2275481807559	0	"global"
"Dissection Angular gyrus AnG seurat / Dissection Anterior cingulate cortex ACC scvi"	0.801709642998251	0.0126252635235568	Inf	1	-14.0341520819009	0	"global"
"Dissection Angular gyrus AnG seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.57283036243341	0.0230205121426594	Inf	1	30.9418981484499	0	"global"
"Dissection Angular gyrus AnG seurat / Dissection Primary auditory cortexA1 scvi"	0.69919747227746	0.0110728635837048	Inf	1	-22.5947231125685	0	"global"
"Dissection Angular gyrus AnG seurat / Dissection Primary somatosensory cortex S1 scvi"	0.680163022794988	0.0108296027425795	Inf	1	-24.2068266605993	0	"global"
"Dissection Angular gyrus AnG seurat / Dissection Primary visual cortexV1 scvi"	0.957705680591148	0.0147027793381548	Inf	1	-2.81491211287361	0.345217310615582	"global"
"Dissection Angular gyrus AnG seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.66669748946435	0.0243569743155692	Inf	1	34.9560087692541	0	"global"
"Dissection Angular gyrus AnG seurat / whole cortex scvi"	0.496149023802509	0.00824479115594623	Inf	1	-42.1769816079135	0	"global"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.546334077280423	0.00894042786760815	Inf	1	-36.941453953253	0	"global"
"Dissection Angular gyrus AnG seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.552708946503421	0.00899017484646006	Inf	1	-36.4524892588966	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC seurat"	1.95442869281206	0.0275590194971677	Inf	1	47.5219594029726	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 seurat"	0.931643312082275	0.0155824601812743	Inf	1	-4.23330056803741	0.00374740562444698	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.964721003412849	0.0160079795334781	Inf	1	-2.16449819568618	0.82214793269924	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 seurat"	0.898895502000091	0.0152352481271808	Inf	1	-6.28883184605142	6.05546689458336e-08	"global"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.5630078576801	0.0233169767375507	Inf	1	29.9377657855057	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex seurat"	1.03590438740746	0.0168218570785606	Inf	1	2.17225548404764	0.817612786136412	"global"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.91000827240765	0.0152896620384248	Inf	1	-5.61263066732942	3.73110218376826e-06	"global"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.996718363333293	0.0163931443943556	Inf	1	-0.199854653783116	1	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Angular gyrus AnG scvi"	0.640702160769831	0.0099393382508168	Inf	1	-28.6975408192553	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.753996218246388	0.01162373679179	Inf	1	-18.316342894316	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.4792240003286	0.0211112868768125	Inf	1	27.4328264571669	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary auditory cortexA1 scvi"	0.657585017853888	0.010196477127704	Inf	1	-27.0335808774106	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.639683395924392	0.009975273118723	Inf	1	-28.6507418610746	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / Dissection Primary visual cortexV1 scvi"	0.900708214832318	0.0135191427469244	Inf	1	-6.96720127355103	6.13923134551442e-10	"global"
"Dissection Anterior cingulate cortex ACC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.56750466330566	0.0223344438453473	Inf	1	31.5463321636116	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / whole cortex scvi"	0.466620915565743	0.00760883887930817	Inf	1	-46.7451398794715	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.513819225908285	0.00824557372596038	Inf	1	-41.4942486329625	0	"global"
"Dissection Anterior cingulate cortex ACC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.51981469737097	0.00828903393657522	Inf	1	-41.0308198722472	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 seurat"	0.476683194177738	0.00687072079765078	Inf	1	-51.4030624963181	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 seurat"	0.493607675204969	0.00703697424373163	Inf	1	-49.5232814591932	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 seurat"	0.459927499686236	0.00675213043903642	Inf	1	-52.9047005850986	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	0.799726213306466	0.00974733470298388	Inf	1	-18.3360367322028	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex seurat"	0.530029256742535	0.00732649660210112	Inf	1	-45.9257431737154	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.465613442820631	0.00675335028018677	Inf	1	-52.7019439559295	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.509979395512864	0.00717978791787484	Inf	1	-47.8304451669503	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Angular gyrus AnG scvi"	0.327820689046464	0.0042134476568663	Inf	1	-86.7732731650763	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Anterior cingulate cortex ACC scvi"	0.385788553462918	0.00491203289806623	Inf	1	-74.8061809775846	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	0.756857492815597	0.00851002366246268	Inf	1	-24.7761454734291	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary auditory cortexA1 scvi"	0.336458945917205	0.00432179076529768	Inf	1	-84.8022801993646	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary somatosensory cortex S1 scvi"	0.327299429381588	0.00423983382275815	Inf	1	-86.2189769438822	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / Dissection Primary visual cortexV1 scvi"	0.460854989565449	0.00562801159415431	Inf	1	-63.434727800851	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	0.802027042004947	0.00899206507065363	Inf	1	-19.6770767462199	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / whole cortex scvi"	0.238750544996534	0.00330183586274013	Inf	1	-103.569958917656	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.262899960381258	0.00355311582407369	Inf	1	-98.8511359748454	0	"global"
"Dissection Dorsolateral prefrontal cortex DFC seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.265967594153078	0.00356121210624076	Inf	1	-98.9108106185143	0	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 seurat"	1.03550467319584	0.0174501601446425	Inf	1	2.0703325383763	0.872162102122357	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 seurat"	0.964849412154324	0.0165968350348444	Inf	1	-2.08024225273716	0.867349158086136	"global"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.67768912995971	0.0255215770208837	Inf	1	34.0130011246301	0	"global"
"Dissection Primary auditory cortexA1 seurat / whole cortex seurat"	1.1119109362704	0.0183514846163509	Inf	1	6.42736133022742	2.4603655335298e-08	"global"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.976777550598985	0.0166607620612012	Inf	1	-1.37752981634832	0.998341233889337	"global"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.0698497487258	0.0178757635953673	Inf	1	4.04090974682191	0.00824035348802754	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Angular gyrus AnG scvi"	0.687711866183879	0.01086995338214	Inf	1	-23.686323527334	0	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.809318554073194	0.0127159700958954	Inf	1	-13.4650835355141	0	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.58775786950314	0.0231744862258029	Inf	1	31.6752128866111	0	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary auditory cortexA1 scvi"	0.705833455063557	0.0111519784072638	Inf	1	-22.049487959992	0	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.686618352354898	0.0109075931539864	Inf	1	-23.6672267971072	0	"global"
"Dissection Primary auditory cortexA1 seurat / Dissection Primary visual cortexV1 scvi"	0.96679512765372	0.0148062716065213	Inf	1	-2.20497005088447	0.797830250440374	"global"
"Dissection Primary auditory cortexA1 seurat / (Human Multiple Cortical Areas SMART-seq scvi)"	1.68251587595492	0.0245216739972124	Inf	1	35.6988904061634	0	"global"
"Dissection Primary auditory cortexA1 seurat / whole cortex scvi"	0.500857902927269	0.00830601974674812	Inf	1	-41.6938094695317	0	"global"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.551519255539838	0.00900622089184295	Inf	1	-36.4411743410575	0	"global"
"Dissection Primary auditory cortexA1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD scvi)"	0.557954627731031	0.00905577165227187	Inf	1	-35.9498955554221	0	"global"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 seurat"	0.931767318032996	0.0159080150498283	Inf	1	-4.13942301409997	0.00553725892492773	"global"
"Dissection Primary somatosensory cortex S1 seurat / (Human Multiple Cortical Areas SMART-seq seurat)"	1.62016567707215	0.0244071192683731	Inf	1	32.0306532563413	0	"global"
"Dissection Primary somatosensory cortex S1 seurat / whole cortex seurat"	1.07378649759132	0.0175771972071971	Inf	1	4.3490513176727	0.002280668730267	"global"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / DLPFC Seattle Alzheimers Disease Atlas SEA-AD seurat)"	0.943286472657231	0.0159669434244129	Inf	1	-3.44925254128119	0.067605381435496	"global"
"Dissection Primary somatosensory cortex S1 seurat / (Whole Taxonomy / MTG Seattle Alzheimers Disease Atlas SEA-AD seurat)"	1.03316747516354	0.0171252654400289	Inf	1	1.96852619405169	0.915335486768019	"global"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Angular gyrus AnG scvi"	0.66413207393977	0.0104048391931041	Inf	1	-26.1236283043464	0	"global"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Anterior cingulate cortex ACC scvi"	0.781569195217074	0.0121702403477034	Inf	1	-15.8270474963582	0	"global"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Dorsolateral prefrontal cortex DFC scvi"	1.53331791792199	0.0221455981772371	Inf	1	29.5946917425092	0	"global"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary auditory cortexA1 scvi"	0.681632322223296	0.0106748616128594	Inf	1	-24.4729854150638	0	"global"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary somatosensory cortex S1 scvi"	0.663076053762086	0.0104418734072457	Inf	1	-26.0906371222572	0	"global"
"Dissection Primary somatosensory cortex S1 seurat / Dissection Primary visual cortexV1 scvi"	0.933646320175392	0.0141632899776106	Inf	1	-4.52591886265726	0.00103481114527093	"global"
